Commit SHA,Commit message
cca1b71352d246fc292d6e6b9cda63810c659c83,"Expose `get_name_scope` and fix example docstring.
Change: 153420717"
822b60144146d97b544d8c7bec7f4ef4c68698d5,"Add BestSplits op to common windows installation problems. (#9279)

* Add BestSplits op to common windows installation problems.

* Fix stackoverflow url.

* Add an entry about SSE instructions"
60fb0a8c11f980fd87a6eded122191dd89c11199,"Including the grpc++/create_channel.h only when gRPC support is enabled (#9267)

* Including the grpc++/create_channel.h only when gRPC support is enabled

* fixup for identation"
4eaf53c278d46d23655fe9c420d08103c8b82112,"Adding MKL op for reshape and several fixes to other ops (#9228)

* Bug fixes to max/avg pooling

* Added fixes for unexpected behaviour of OP_REQUIRES

* Fix to get common_runtime/function_test to pass with MKL. Removes eigen label from test function when compiled with mkl flag

* MKL Reshape

* MKL Reshape (by Amin)

* Bug fixes to max/avg pooling

* Added fixes for unexpected behaviour of OP_REQUIRES

* Fix to get common_runtime/function_test to pass with MKL. Removes eigen label from test function when compiled with mkl flag

* MKL Reshape (by Amin)

* Fixed duplication caused during merge

* Modified Mkl Layer and Op Registry

* config for mkl

* Addressed PR comments

* Mkl ops ordered alphabetically in tensorflow/core/BUILD"
5eb25c7da590e83c55b7993656481cd27c0e1c71,"Docs: Fix #9074
Change: 153414133"
a8b175a7d79032308f147351a85039bc3a29694a,"Improve graph and session management for retrain.py

Also fixed existing lint errors.
Change: 153410743"
554b4ab833520e3ee6fc84b146e300bb2fcdd58b,"fix filter position for Im2Col (#9181)

cac52fdebb292bc7706383d07c7987be66882085 fixed the filter position for
the reference class but the same problem exists in the Im2Col class.

This patch makes the calculation of the filter position consistent
with the reference quantized class and the gemm/fused conv_ops
classes."
6856a110178f67dedcfca366cce356766a25d80e,"Fix bug where if all data=0 then the y-scale does not display properly.
Change: 153407154"
9d3efca71e9a6250802dcdc3d19152f3acf0c675,"Pass min and max attributes to FakeQuantWithMinMaxArgsGradient.
Fixes #6616.
Change: 153394867"
3d0380476b16d8180cd89c34b1b9e7d6e7275e7f,"Fixed GreedyEmbeddingHelper docstring.
Change: 153388906"
ea910532bc21e265d5af7bdcd63d836e4204acf2,"Fix ShapeTree operator= to actually work.  Also added some tests.
Change: 153385325"
596bd1f6057d6e3e8b8dadf31f7b262b0bee75af,"Merge pull request #9268 from zjj2wry/fff

Fix code annotation"
cfa63bccfb8196c9097d26e82f5ce3fac694a03c,"Fixed jemalloc build on linux ppc64le when it is enabled while configure (#9214)

* Fixed jemalloc build on linux ppc64le when it is enabled while configure

* Review comments incorporated

* Fixed build issue caused after rebase from the latest master

* Update jemalloc.BUILD"
da29a61b43ff58f4aea792069e96d9944257f0e0,Fixing mistakes made to bzl file and configure.
04efa1e4b49aba28335b343313778c75c65d5f0e,Fix code annotation
7c876d2476b634edac5e3bbfb28edb627527b275,"Update batch_norm_benchmark.py

Fix typo"
0e1716213d3a6d03f65b0d6533d41886f2ec0369,"fix style_guide.md my_op-example

2 Typos causes errors:

-tf.add_to_collections -> tf.add_to_collection
-adding missing indentation (0 -> 2 spaces)

Resulting my_op-chunk tested with tf. version 1.0.1

See:
https://www.tensorflow.org/community/style_guide
For the erronous version."
a241fe8ec5bc46e06c48c3ad609f00bc7a5030d9,"[XLA] Improve ShapeTree implementation.

1) Ensure PODs are zero-initialized via the shape-constructor; i.e.
   ShapeTree<bool>(shape) has all data items initialized to false.
2) Add a default constructor, which makes it possible to use operator[] in a
   FlatMap<_, ShapeTree<_>>. This creates a tree where !ShapeTree::IsValid.
3) Change the representation so that the root node holds the shape by value,
   while non-root nodes don't hold a shape. This is ""cleaner"" than holding an
   unused shape in non-root nodes, and also simplifies the implementation.
   There is now a struct internal::ShapeTreeNode only used by ShapeTree.
4) Simplify constructors to delegate to a single implementation.
5) Fix bug in ShapeTree(Shape shape, T init_value) constructor, which caused
   the existing code to only work for T=bool.
6) Fix documentation to indicate that a T data value is held for every node in
   the tree, not just leaf nodes. That was the original behavior, which is
   unchanged in this CL; it's just the documentation that was wrong.
Change: 153305130"
b7f85a74058fc63ccb7601c418450ab934ef5953,"Merge pull request #9252 from zjj2wry/fix_description

fix package description"
4d5ee0169f63c4b37ff76efddc0f7956870e4184,"Merge pull request #9244 from eklitzke/warn

fix warning about comparing signed/unsigned types in auto_parallel.cc"
9594624658f14a5cb94a7d4d9258c1dc013a493b,fix package description
0e714992102ccc4bd221d117833fa133e026742f,fix warning about comparing signed/unsigned types
70b73ac3acae7496281bd8c3bea15b75c5f89961,fix description (#9238)
94fcc167ac19f8600312707f470e8561365e97a4,"Fix _get_arguments to work with partials.
Change: 153215155"
5774625bc73ad2e4da38e0d40288936a68049e17,"Merge pull request #9218 from caisq/fix-docker-bazel-download-r1.1a

Docker build: fix bazel installer and LICENSE download issue"
f4f065c27846290b695f832ddd081769f91e42b6,Docker build: fix bazel installer and LICENSE download issue (#9217)
77cbe5a665bc842a3eb4a3682d69be10fb66a20b,"Embedding Projector- fix bug where LOGDIR/projector_config.pbtxt gets ignored, but no plugin assets exist.
Change: 153167747"
585315d1b047b6473f8ed1d0745a226253410e5b,Docker build: fix bazel installer and LICENSE download issue
de7a060aa76cb3ab6cec16f9402d9152e341b0af,"Update vgg_16 ref in slim readme (#9208)

Fixes #9187"
7eee50b635f4cd4196f84bbc1edec2d34d1a1821,fix this build warning about comparing signed/unsigned types (#9200)
c44e87d142eadb6d01b568e272e8dc0fb2de43d5,"Thoroughly skip testWarnings for Python version >=3.6

Should fix nightly build errors such as https://ci.tensorflow.org/view/Tensorflow%20Jenkins%20Monitored%20builds/job/nightly-matrix-cpu/TF_BUILD_IS_OPT=NO_OPT,TF_BUILD_IS_PIP=NO_PIP,TF_BUILD_PYTHON_VERSION=PYTHON3,label=mac-slave/455/consoleFull
Change: 152959394"
55dee478b92486b8f3e420950e30998716fadae9,Updating RELEASE.md to include keras fixes and TensorBoard text dashboard.
72d7af2f55b596947f6ba5a2b8aa7d30d5e0695d,"Bug fix: zeros_like(x) does not depend on x if its shape is fully defined.
Change: 153117347"
4152dfba9380f273411502d975a9c6b22ebdba42,"Fix MetaGraphDef comparison.

Don't compare the collection_def protos in serialized form; this leads to errors
when the proto serialization isn't exactly identical.
Change: 153105424"
71f558ffc155d70e0c4581b76b3fca5cb1c421fb,"Updating update_version to update the suffix in core.h
Change: 152729057"
16399c361859f61ab6b26f5a25dc1da617605219,"Backport fixes and improvements from external Keras.
Change: 152867002"
4df3a25ab889d1e01ebf6e34092de4c0ce5ca93a,"Add boolean param for whether to use local storage to test

This fixes a TypeScript compilation error during vulcanization.
Change: 153094698"
a16db8302a2436d915dcb551d0a7b537025e2f35,"C API: fix misnamed function in c_api.h

TF_ImportGraphDefOptionsRemapControlDependency() was accidentally
called TF_GraphImportGraphDefOptionsRemapControlDependency() in the
header file. This change is technically a breaking change to the public
API, but given that the public function was never defined it seems ok
to change it to the intended name. This change also adds a test for
TF_ImportGraphDefOptionsRemapControlDependency(), which was missing
before, allowing this to happen.
Change: 153075645"
cf1a098bc78897d04ec14c411ddf2a158fdb0851,"Fix the bug that ""0"" is overridden in the constructor
Change: 153026139"
1926b9d3b91375f5a4433303a27b49b4da53f64e,"Documentation fix for Adam's ""epsilon"" parameter.

Fixes #9047.
Change: 152990185"
7c3ad6569611aac36fd2527030bf98fb8756919f,fix missing Gather.png in tf.gather document (#9163)
86d3891ba6612552347beaabe27edac11f5758d7,"NADAM Optimizer (#8405)

* Nadam + Radam Optimizers

* Better sparse Nadam

* Formatting fixes + proper SYCL undefs

* Formatting fix

* Fixed quote formatting

* Fix lint errors

Super calls in Nadam/Radam init worked but were gross.

* Variable rename"
331ba78797f57af890a4a7b09ee03de3eff9b615,"fix windows gpu build: https://github.com/tensorflow/tensorflow/commit/72c023d3967a3218cd3d830ce6e57f7c4d87a18c (#9165)

requires cusolver"
ea82ff5a5737073bf2962aeac788ad3057418b9a,"Fix typo in docstring
Change: 152959462"
688d1aced9a57c73b8d849db2dce5f61dd6d0f83,"Thoroughly skip testWarnings for Python version >=3.6

Should fix nightly build errors such as https://ci.tensorflow.org/view/Tensorflow%20Jenkins%20Monitored%20builds/job/nightly-matrix-cpu/TF_BUILD_IS_OPT=NO_OPT,TF_BUILD_IS_PIP=NO_PIP,TF_BUILD_PYTHON_VERSION=PYTHON3,label=mac-slave/455/consoleFull
Change: 152959394"
9cc21f04ed051d6a6d3a21e909aa547110aa8b0d,"tfdbg: fix broken link in python/debug/examples/README.md

Fixes: #9161
Change: 152947343"
348b3b114021c06d90dcf0f0efd3f22642d64929,"Ensure that moving_mean and moving_variance are grabbed before being updated. Note that this should not be necessary since they are only updated during training and used during testing (unlike renorm_* which are both used and updated during training). However, due to an apparent bug in tf.cond, we create ""fake"" updates during inference (with decay=1), and so data races may result. This CL fixes that.
Change: 152887553"
a2019a128c0731b35f1cb4231c996b1af142a0be,"tfdbg: fix bug related to compiled Python files

Previously, the modules source_utils.py and analyzer_cli.py did not take into account that files in the stack could be compiled (i.e., pyc and pyo files).
Change: 152873179"
b6d47b5e56b19394c2fa55e55b36e2ef77fbc69e,"fix formatting errors and broken links inside ""Getting Started With TensorFlow""
Change: 152867721"
b8b8ebcf851df71ebb5209ae27d75e2befc50f0d,"Backport fixes and improvements from external Keras.
Change: 152867002"
846a6222e622818286934954347a14c807a11c88,"Docs: Tutorial formatting and links fix

Fixes #9092
(When accompanied by changes to the www.tensorflow.org/code redirects to point
to the appropriate release branch on github)
Change: 152866886"
2e85e1c2c1d8d3b9f404fd110ca7ffd34a046f65,"Fix QuantizedToFloat to avoid bias.
Change: 152835355"
a2818749579f315740ea150c34fad25f87b69e13,"[XLA] Fix cloning of tuples in HloInstruction::CloneWithNewOperands.

Tuple instructions would previously not be cloned with new operands.
Change: 152830440"
d3aa99075fdd9b5ce0d65537e12af4e3a448d18a,"Fixes tf.cond with nested return values inside while loops.
Change: 152830112"
af08eacee9c6878392013d21a85f99b73caff64e,"Add SingleImageRandomDotStereogramsOp to Contrib (#8370)

* Add single_image_randome_dot_stereograms to CONTRIB

* remove Debug commands

* Clean up code formatting

* Manually reformat Python Code 4 spaces after Oparen

* formatting fixes

* more formatting

* Fixed spelling error and other improvements based upon review

* Fixed typo in description

* Eliminate generation_mode parameter

* Add back number_colors in PY file that was removed in error

* Indentation

* Enable IMAGE TEST"
0f7df20b2ca2eae753437503b7fe80bf09315ad3,"Allow callers to control the names of the slot variables.

Other optimizers which have only a single slot variable allow control through
the 'name' constructor parameter, but the FtrlOptimizer has two variables.
Because they both are created with the same 'name' parameter, one of them has
name as a suffix, and the other has name + ""_1"" as a suffix.  This change
allows them to be specified in a more controllable way.
Change: 152802478"
67f9925ef9ceed02892c200a3122092ab497943a,"Updates based on review comments - round 2

This commit makes following changes based on review comments:
1) Changes API that uses notion of Mkl layer to use Mkl Op
2) Adds description of workspace
3) Fixes incorrectly updated mkl_relu"
24a95ae389e1c76e771ac33d66e0ec40a236260f,"Change Placeholder to support partial shapes and enforce scalar shapes.

Adds tests; testScalar failed before with the original placeholder because
it treated [] as ""?"" instead of scalar.  Now you can actually specify
[] and it means 'scalar'.

Added a backwards compatibility test using a graph_def generated
from a previous tf version.

RELNOTES: tf.placeholder can represent scalar shapes and partially known
shapes accurately. Note, this change can break already buggy programs because
it makes placeholder shape handling more consistent across graph serializations.

Note: There are some buggy cases where this change can break a buggy pipeline: namely those that serialize a graph using an unknown shape (e.g., [None, 10] in a tf.placeholder, but then reload the graph using import_graph_def and feed it a different shape.  Prior to this change, serializing the graph_def loses the [None, 10] shape requirement, so you can feed anything you want. This change makes it so that you serialize the graph with [None, 10], and so when you reload it, it would fail if you fed it a different shape.  In these cases, the fix is to correct the original placeholder shape to match what you feed it, which is not a bug in TF but in the user's program.

Note 2: A python user that did tf.placeholder(shape=[]) would get scalar checking
in the same process due to python shape inference code.  However, a C++ user that did Placeholder(shape=[]) would not have gotten
scalar shape checking; a C++ program that passed Placeholder(shape=[]) that expects
to interpret this as ""UnknownShape"" would break -- however, that user could have
already used an {unknown_shape: true} proto, and should not have expected the legacy behavior.

Backwards compatibility: Old graphs that have shape = {} in the proto will also have a
graph_def_version <= 21, so the default value of shape prior to this change will be interpreted by new binaries as ""UnknownShape"" just as before.

Forwards compatibility: new graphs will produce, by default, shape={ unknown rank: true}; old binaries will use PartialTensorShape's parsing code to parse that proto
into an object whose shape.dims() <= 0, and so these binaries will continue to interpret
the default shape as ""unknown shape"" without crashing and without producing new errors.

Fixes #9103
Change: 152751019"
